transaction_id,account_id,date_time,amount,currency,transaction_type,merchant_payee_name,category,narration_description,balance_after_transaction
36285ab7-0bf1-49ec-8acf-bde46e129e24,ACC3547,2024-10-30 20:23:40,48509.11,INR,credit,N/A,Income,IMPS Transfer,97396.28
9a8836bc-c3aa-4f50-8a4e-81a51f4cdfa3,ACC4336,2025-02-27 09:14:57,28646.63,INR,debit,Paytm,Food,IMPS Transfer,12880.0
205755e2-6bf3-4ba7-b0ab-5812def1b4f9,ACC6802,2023-10-05 22:48:29,16608.98,INR,debit,Ola,Entertainment,ATM Withdrawal,151058.12
86927aa2-680a-4ed1-881e-5d1ad0a50487,ACC1006,2024-05-12 11:09:09,22234.8,INR,debit,BigBazaar,Bills,UPI Payment,159993.19
7b80f1b3-4d2c-49b6-9c57-e0dafdd6909c,ACC4291,2024-06-20 18:10:17,923.29,INR,credit,N/A,Income,Refund,180307.86
f9b37df9-731d-4640-87ce-f20f4c240031,ACC4358,2025-03-19 23:31:02,16968.11,INR,debit,Paytm,Health,IMPS Transfer,95750.54
a82497f0-4df0-4a53-83ee-5293fdef8436,ACC7215,2023-02-12 20:22:47,13721.74,INR,credit,N/A,Income,Salary Credit,11876.36
c6c52180-df68-4773-8ff2-6a3255198276,ACC5251,2023-03-05 12:41:14,17586.9,INR,debit,Ola,Groceries,Refund,107927.39
fad6a3fc-51c2-461a-88b5-f5c44e1330a3,ACC6513,2023-03-01 19:15:19,42279.8,INR,credit,N/A,Income,IMPS Transfer,187038.33
b8eaaba1-af2f-4c4a-93ca-fe0dcd0479db,ACC8219,2023-11-28 21:23:16,44305.65,INR,debit,Uber,Investment,NEFT Transfer,143209.07
b032d890-e192-43d6-b82e-0be751c20f01,ACC5351,2025-04-06 06:01:04,16224.14,INR,debit,Swiggy,Investment,UPI Payment,134240.58
aa228b4a-058f-41dc-ba37-cb9ff55b98ac,ACC9984,2025-08-24 02:16:57,24394.21,INR,debit,IRCTC,Travel,Bill Payment,38481.26
c388b4a7-2701-4462-9c5b-94188d67d32b,ACC3787,2023-03-30 02:43:05,1104.62,INR,debit,Flipkart,Travel,Refund,84249.84
bb40ede8-e503-4106-84f6-cc4fe21f59c7,ACC5730,2024-11-15 13:53:24,23838.84,INR,debit,Uber,Travel,NEFT Transfer,160785.32
6a58d553-c35d-42a0-bc11-397ba581a510,ACC2475,2024-05-29 09:12:56,17861.06,INR,credit,N/A,Income,NEFT Transfer,134813.12
6cb87960-5799-4225-9c32-331ec1b057f0,ACC1814,2024-03-06 10:50:31,31441.71,INR,credit,N/A,Income,POS Purchase,133959.46
333354c3-5bf8-4633-b7d3-0f409753f461,ACC1735,2023-02-09 02:23:06,13181.3,INR,debit,PhonePe,Travel,UPI Payment,2856.38
eb8301bc-240c-402e-a1d4-cf977c6d2f57,ACC5543,2024-09-02 06:36:59,22323.89,INR,debit,Swiggy,Health,NEFT Transfer,117348.02
e7b678b3-1b74-4f82-91a9-621f188d26f1,ACC8173,2023-08-20 13:13:08,1197.04,INR,credit,N/A,Income,POS Purchase,173786.13
77b2f139-1705-4615-bf4a-d397dfd23832,ACC8085,2024-05-06 22:30:01,32067.88,INR,debit,Zomato,Travel,IMPS Transfer,70016.0
37f5cc3c-d498-4fe5-8eea-a03c62a5cd16,ACC9110,2024-01-05 07:53:01,39239.12,INR,credit,N/A,Income,Refund,88098.6
320eaf66-c1fc-42ea-a609-3e929d16c582,ACC1268,2024-07-20 00:55:33,15255.99,INR,debit,Uber,Food,IMPS Transfer,51047.66
28e8aff2-d0a5-4002-8eaf-54f9d4db4917,ACC3268,2024-09-22 18:54:33,45017.0,INR,debit,IRCTC,Health,Bill Payment,4707.29
0b95231b-3ae0-4994-950b-562311027470,ACC8134,2025-05-20 20:49:25,34429.17,INR,credit,N/A,Income,ATM Withdrawal,25682.69
d0802dc5-676a-4725-a4c0-1653fcc6bc9f,ACC1373,2025-06-10 12:49:08,25927.95,INR,credit,N/A,Income,POS Purchase,101247.12
81d2e46f-b9ff-4c6e-b893-16736a6cbee6,ACC5779,2025-04-27 16:37:36,16237.46,INR,debit,Amazon,Food,POS Purchase,13762.37
65651f21-674d-4062-a291-65815306c430,ACC2244,2023-08-11 07:29:26,26585.56,INR,credit,N/A,Income,POS Purchase,17985.5
f440b301-8bea-416d-9d07-5b81dfcaea72,ACC6576,2025-02-17 13:37:17,38737.16,INR,credit,N/A,Income,IMPS Transfer,142809.46
5450d1d2-8963-4353-8c0d-bdf3c548377c,ACC8789,2024-01-09 21:42:20,21088.88,INR,debit,IRCTC,Health,ATM Withdrawal,55285.04
3450a89b-8332-4bd2-9244-18295c5ba0de,ACC1936,2023-04-16 20:15:13,39169.91,INR,credit,N/A,Income,NEFT Transfer,118204.26
c3653acd-7a73-4b80-84fc-4e2240efdf42,ACC9426,2023-10-18 13:47:48,31906.63,INR,credit,N/A,Income,Salary Credit,13210.72
9d9c9d45-06fa-4646-bf81-9ac8a9103702,ACC6035,2024-12-28 20:43:50,3078.41,INR,debit,BigBazaar,Travel,Refund,146467.66
4b61880f-bb3a-422d-9d9f-82675f6b4b2a,ACC8536,2023-03-04 00:00:44,9362.02,INR,debit,Uber,Travel,UPI Payment,29140.02
80a551ad-1656-49ab-948e-37e57c356c76,ACC9663,2024-07-04 01:04:09,38761.6,INR,credit,N/A,Income,Bill Payment,40875.37
5db72c8a-ff39-4002-bad5-842341824cbc,ACC2687,2023-12-10 14:22:31,18882.67,INR,debit,Paytm,Investment,POS Purchase,51741.59
9c214199-d0ff-4923-bfe7-cbbf91ee84de,ACC8545,2024-02-09 23:03:27,1139.92,INR,credit,N/A,Income,ATM Withdrawal,138561.15
1369a4b7-672d-46f4-825e-f8c62f2c0edc,ACC1568,2024-06-23 02:10:18,48718.55,INR,credit,N/A,Income,IMPS Transfer,131483.41
c5b236dc-b2df-46ca-975f-0284c598554f,ACC5144,2024-06-19 05:06:52,18341.59,INR,debit,PhonePe,Bills,NEFT Transfer,123501.92
d46f2185-bfb2-474a-8c1f-9542afacc2ec,ACC9413,2023-08-29 18:41:38,26134.74,INR,debit,PhonePe,Investment,Salary Credit,129673.52
686492c6-339d-4539-8223-e0cdd8803afc,ACC2247,2024-07-12 04:01:49,6652.21,INR,credit,N/A,Income,Refund,133539.71
ccc06533-6986-43cc-90c6-7d8483873bfc,ACC3874,2024-12-23 21:20:15,12749.13,INR,credit,N/A,Income,IMPS Transfer,86611.06
f11c4b16-a55b-45b5-88c0-5a675bbcd442,ACC4435,2024-07-06 08:39:23,46201.42,INR,credit,N/A,Income,Salary Credit,171645.38
c48315c9-47d2-44d1-8561-da94f494515c,ACC7482,2024-12-22 13:42:23,34826.33,INR,credit,N/A,Income,NEFT Transfer,15620.01
c7cd2140-06de-4526-ad17-e8b035d03954,ACC6984,2024-12-09 02:15:57,29168.27,INR,credit,N/A,Income,ATM Withdrawal,16362.12
10ce8ddc-1dd0-41be-b025-f163b81e6b57,ACC7287,2025-02-26 21:59:23,2761.09,INR,debit,Amazon,Investment,IMPS Transfer,90583.52
38aa0207-6fae-4800-a5fc-89d5ed1136b5,ACC5334,2025-01-26 15:31:39,11618.16,INR,debit,Flipkart,Investment,POS Purchase,103680.21
3b0afe81-e8da-45c9-a37d-4053acb18272,ACC4077,2023-05-18 09:23:37,29744.19,INR,debit,Uber,Entertainment,ATM Withdrawal,35155.6
dbe06d3c-e6cd-43f3-be7c-bec8da9f9e23,ACC3775,2023-08-20 21:44:06,12674.18,INR,credit,N/A,Income,ATM Withdrawal,97189.26
2ecf5f82-66d0-42f9-b05d-8519146df798,ACC7628,2025-03-17 02:10:27,6695.76,INR,debit,Ola,Entertainment,NEFT Transfer,53794.24
e95e9f00-566c-4157-8cab-1d2128b1314d,ACC9990,2024-01-15 16:25:42,28765.23,INR,debit,Zomato,Food,Refund,18863.46
1bdcd106-827e-4ab4-a983-934b21ba1abc,ACC7912,2024-03-23 18:31:19,43151.6,INR,debit,IRCTC,Entertainment,Refund,86381.6
9bf910ef-eab4-4101-ba6c-c535933470c8,ACC5378,2023-05-02 10:46:46,55.25,INR,credit,N/A,Income,NEFT Transfer,141137.34
3d69e340-8dd4-4d4b-8190-4b33bda0037a,ACC2055,2025-06-01 16:19:02,6663.65,INR,debit,Uber,Investment,ATM Withdrawal,106968.95
3fda190f-de90-448b-8ccc-824d64b9ac78,ACC3488,2025-01-04 23:35:19,21649.82,INR,credit,N/A,Income,IMPS Transfer,29620.56
0bfab350-e5f0-4b61-affa-1b9aa77cfeca,ACC5432,2023-03-30 12:26:33,41506.57,INR,credit,N/A,Income,ATM Withdrawal,87257.54
51184cd4-cac6-44de-bfaa-ddf38b2e9318,ACC6465,2025-02-13 09:11:39,19895.74,INR,credit,N/A,Income,ATM Withdrawal,70551.29
49ad105e-d542-4b56-9945-6efec782c48c,ACC2137,2023-08-08 18:56:01,26858.73,INR,debit,Swiggy,Shopping,Bill Payment,69585.53
e3dd2140-8cd0-4e19-8ec1-58c6c3740b99,ACC1542,2024-10-23 02:18:08,43224.65,INR,debit,Flipkart,Shopping,IMPS Transfer,170329.91
1f9c76e4-bec0-43b3-ab08-df0a35276a98,ACC4075,2023-06-26 21:42:11,6764.51,INR,debit,Paytm,Entertainment,IMPS Transfer,45317.87
ea5abce1-0696-4216-a79b-504aef072911,ACC5667,2023-05-24 22:31:10,22632.78,INR,credit,N/A,Income,NEFT Transfer,22934.91
d0270d8e-c1c7-4ad1-bc32-2b311fa71c32,ACC6448,2025-02-14 08:38:40,20943.99,INR,credit,N/A,Income,IMPS Transfer,147456.62
939325ce-cb5d-4b2b-ba35-46ec5e92f4b2,ACC2904,2024-01-30 23:14:35,21114.75,INR,debit,Flipkart,Shopping,IMPS Transfer,109300.31
919625d1-d854-4378-a0ec-f2e1612682f4,ACC6310,2025-04-02 12:23:49,14460.54,INR,credit,N/A,Income,NEFT Transfer,192918.73
e6af7a0b-7fc5-434d-a896-6ec2eadc2f9a,ACC8911,2024-07-02 22:08:46,45089.46,INR,credit,N/A,Income,Refund,187203.76
854fe545-1ff8-47e2-8353-cc8c061a93f2,ACC1972,2023-02-25 06:35:42,17820.79,INR,debit,Uber,Entertainment,ATM Withdrawal,12112.41
2ce571c5-fbab-4097-911d-f834d9ea70d4,ACC5979,2023-11-17 12:51:05,21319.93,INR,credit,N/A,Income,NEFT Transfer,93854.64
3b142b3a-f8ec-4bd6-b9d9-b548c4440caa,ACC9029,2023-09-17 15:14:53,49145.58,INR,credit,N/A,Income,UPI Payment,190409.18
457184bd-871a-44ed-b3fb-563b8eb0ec17,ACC4084,2025-02-20 21:45:19,36755.05,INR,credit,N/A,Income,POS Purchase,56759.24
cf78be7b-7251-48cc-9cde-87b2c1332d75,ACC3549,2025-04-04 18:54:46,34152.13,INR,credit,N/A,Income,POS Purchase,113174.57
b3f29968-2f19-478a-9eaf-bbe82c42e4d6,ACC6091,2024-01-18 15:45:20,34374.98,INR,credit,N/A,Income,Salary Credit,94617.2
13cc3425-3d34-496c-9666-78debdc6a939,ACC2834,2025-06-14 18:54:53,25049.97,INR,debit,PhonePe,Bills,IMPS Transfer,124163.72
6029f11b-2f59-4736-8f9e-fcc942301f98,ACC4490,2024-05-20 18:21:28,48851.39,INR,debit,Zomato,Entertainment,Salary Credit,191800.06
6731eb05-311d-4cca-b1b7-092e64f4af70,ACC4494,2023-02-28 13:49:22,40867.41,INR,debit,Flipkart,Entertainment,Salary Credit,142871.14
bf03a4c2-8578-4b71-86a9-5c44cdf7a496,ACC5369,2024-12-02 17:47:13,44221.25,INR,debit,Uber,Shopping,Refund,39181.56
ac7840a6-5be8-4959-a9f1-f9eb9745247f,ACC3356,2024-08-01 12:47:01,32720.22,INR,debit,PhonePe,Groceries,POS Purchase,83364.49
b6d90e01-4994-4ce9-84d1-4a006993c345,ACC1734,2025-08-02 10:11:30,44443.2,INR,debit,Amazon,Investment,IMPS Transfer,22128.59
d61d6821-d0f9-45d0-849c-74fd37fe4f9a,ACC9168,2025-01-05 11:11:22,14665.01,INR,credit,N/A,Income,ATM Withdrawal,2575.02
3731147b-39cb-4972-8dd7-59eac4333fbb,ACC1899,2023-06-27 18:37:32,39656.09,INR,debit,Swiggy,Shopping,POS Purchase,9725.13
e25aae1d-47d8-44f5-aa44-d0f049e82ad8,ACC5098,2025-08-18 10:33:56,39778.58,INR,credit,N/A,Income,ATM Withdrawal,12813.41
493ebf25-3ad8-41d7-8766-259f3c05f865,ACC4859,2025-06-23 13:04:38,31049.06,INR,credit,N/A,Income,ATM Withdrawal,56855.54
136eaae4-5c7c-4b37-ab08-7dc4ca7f8477,ACC8419,2025-06-16 22:17:57,33016.28,INR,credit,N/A,Income,Bill Payment,60183.64
dd9cb960-d9cc-4827-946a-1014e2a2f664,ACC5079,2024-10-22 00:12:51,40731.42,INR,credit,N/A,Income,Salary Credit,113638.92
637d104a-f6e9-46cb-bca6-bf254946b15f,ACC1131,2023-12-15 20:15:59,38614.24,INR,debit,Uber,Travel,Salary Credit,176062.02
f59747ff-4a15-4947-9325-72b80785ecec,ACC9701,2025-05-25 03:14:02,22422.07,INR,credit,N/A,Income,UPI Payment,9499.08
9d6316a1-94f4-464d-9fc1-23410b0a82b5,ACC7426,2023-04-04 03:15:11,10671.96,INR,debit,IRCTC,Shopping,POS Purchase,144180.41
228293aa-95b2-4514-bc10-4229cbfc838e,ACC1248,2023-02-07 17:08:28,36325.46,INR,credit,N/A,Income,NEFT Transfer,148696.34
e18f6d70-191b-4554-9261-0f84662c3d80,ACC1298,2024-05-08 06:31:11,9616.69,INR,credit,N/A,Income,NEFT Transfer,105557.84
25aa181c-cb44-4b0e-b241-7447a9864331,ACC5758,2025-01-09 03:45:20,44571.88,INR,credit,N/A,Income,Salary Credit,85832.63
e14b0e05-8056-4176-b093-bc63eb302b0e,ACC9811,2023-05-18 16:54:38,28601.59,INR,debit,Zomato,Travel,Salary Credit,110975.97
9e4feb32-e32c-42e7-9bac-720689619f96,ACC9812,2025-04-28 22:36:56,40104.57,INR,debit,Ola,Food,POS Purchase,132986.25
fb0edc4b-26fd-4897-9fc3-e4fd73003c63,ACC3925,2025-06-29 15:56:24,48355.68,INR,credit,N/A,Income,Salary Credit,80135.53
236809ea-1582-45dd-b37c-3b9eb6f281c3,ACC4718,2024-07-01 17:35:40,740.58,INR,debit,Zomato,Investment,POS Purchase,54589.74
a830d578-b9b8-43ac-b474-05aa5461dfdc,ACC6263,2024-12-10 00:33:19,14728.29,INR,debit,Swiggy,Bills,Bill Payment,66479.19
b770f318-cafc-4c26-9c74-c87461dfe0ac,ACC2554,2025-03-04 06:47:31,10556.21,INR,credit,N/A,Income,Refund,72414.23
131673e5-4c8a-47d4-a1db-d97861be4445,ACC5758,2025-08-14 12:45:05,46009.88,INR,credit,N/A,Income,Salary Credit,65340.3
94a36d40-7601-4c37-9106-18e1c7947d6d,ACC3018,2023-12-15 13:19:37,10039.45,INR,credit,N/A,Income,Salary Credit,45697.66
6d6a4fb2-bcf9-46a2-988c-a851b164d5ab,ACC8133,2024-03-29 05:31:45,16314.58,INR,debit,IRCTC,Health,POS Purchase,175218.82
d9eaf2eb-ee31-4d86-84fc-229e44126203,ACC9230,2023-10-29 00:19:08,48797.5,INR,credit,N/A,Income,Refund,90945.98
ef6f6de9-7db8-42be-81c4-97eadb5a1d86,ACC3918,2025-06-22 11:20:15,47655.26,INR,debit,IRCTC,Investment,IMPS Transfer,62038.72
3cf3ab66-3258-49b2-8d26-4b637c286bde,ACC9024,2025-07-08 19:46:53,23611.18,INR,debit,Ola,Bills,ATM Withdrawal,149267.21
861a7e4f-6b5e-49ca-974d-a47563cc4c34,ACC6219,2024-04-06 12:43:56,45368.84,INR,debit,IRCTC,Health,UPI Payment,144205.91
f56e99ea-29f8-48e6-a928-18a4f11b44ba,ACC3048,2024-12-18 12:30:16,15141.64,INR,credit,N/A,Income,Refund,81042.27
02fb1ee2-7d1b-4119-8702-1f6e90fe93bb,ACC9459,2024-03-31 00:55:51,8255.83,INR,debit,Zomato,Investment,Refund,109515.0
52e1d0e1-c49b-4608-8020-9abf45713653,ACC3544,2025-04-02 14:51:28,30637.5,INR,credit,N/A,Income,ATM Withdrawal,88638.62
a496cb97-d998-463c-b562-6704e2e396fc,ACC6026,2023-02-12 22:39:56,27863.85,INR,credit,N/A,Income,Refund,110349.34
e8a5bee0-1b14-4b80-a895-9d91ba3a408a,ACC8521,2023-06-15 18:20:28,2974.67,INR,credit,N/A,Income,NEFT Transfer,123214.89
7eba5152-7e26-40c7-a9ad-7de0190fc575,ACC3307,2023-07-23 21:31:05,20693.06,INR,debit,Uber,Travel,POS Purchase,120292.57
f6b496ff-817e-4bbf-bf9b-644a26e21f3d,ACC6684,2024-03-28 17:30:03,7429.97,INR,debit,Zomato,Health,ATM Withdrawal,125827.82
4aa636b9-0a8a-4a6e-8658-34ca226929e3,ACC7962,2023-08-13 15:39:40,21724.15,INR,credit,N/A,Income,Refund,162959.0
8e6ebe2a-5460-4d48-9509-3587c63bb751,ACC6594,2025-03-17 11:36:39,14839.12,INR,debit,Ola,Shopping,NEFT Transfer,44300.9
8630f629-5a64-4c5e-b6c9-5c08f1c78df4,ACC1932,2025-01-03 10:34:01,26251.45,INR,credit,N/A,Income,Bill Payment,137132.03
6dc78689-8401-44cd-88a4-d3fac64170bb,ACC2007,2024-11-11 15:18:28,18852.43,INR,credit,N/A,Income,Bill Payment,146802.95
3e6447a2-5e14-4671-9771-2d38b6ce8696,ACC1187,2024-04-29 18:39:37,11204.67,INR,debit,BigBazaar,Investment,POS Purchase,64652.99
bf031355-b745-4ce5-ba42-168cccd3ae9d,ACC7788,2025-08-15 05:12:40,9538.5,INR,credit,N/A,Income,UPI Payment,49221.58
4a70a175-388f-427e-ae24-f70553e7e2c5,ACC1265,2024-04-10 04:00:56,39631.83,INR,credit,N/A,Income,Bill Payment,177030.39
969ca76f-b9b0-4e1d-bc4a-9831b1de8b02,ACC2477,2025-01-11 08:49:39,33479.0,INR,debit,Ola,Groceries,UPI Payment,122276.66
9a7c0bac-b31b-4289-885e-aaa06db15af3,ACC6330,2025-04-02 06:29:33,27143.76,INR,debit,Zomato,Shopping,UPI Payment,47132.54
1e0d2b92-f538-4c5a-9982-636fc82bd11c,ACC6892,2024-12-30 10:52:42,2147.13,INR,debit,Ola,Investment,Salary Credit,21242.85
bde5b9c4-457b-4f61-baa5-1ccd72b83598,ACC5786,2024-12-06 01:09:55,4161.77,INR,debit,PhonePe,Travel,IMPS Transfer,2601.24
293695fa-f91c-4cf1-a34a-36b2f194084d,ACC2849,2025-02-22 00:29:13,28239.69,INR,debit,Ola,Travel,POS Purchase,4328.42
5b254a9c-f715-4a37-8744-93abd4fc1a8e,ACC3581,2025-07-30 10:33:42,19454.54,INR,credit,N/A,Income,IMPS Transfer,101703.75
1494c7f8-53fd-4f93-a7f7-0b96192d1958,ACC8978,2023-01-15 22:37:46,14092.07,INR,credit,N/A,Income,UPI Payment,114751.96
2b93f2a2-5aa1-4714-b43d-e38b9bad0408,ACC6010,2024-03-08 19:59:59,12307.18,INR,credit,N/A,Income,POS Purchase,76256.72
d88aeabd-8cb2-4a7b-a40f-02f56eec219b,ACC9715,2025-03-13 11:17:24,22224.15,INR,debit,Swiggy,Health,ATM Withdrawal,177981.96
2f10ef00-55a2-4df9-977f-62d2aba7dd1a,ACC9320,2025-05-20 14:30:23,7208.95,INR,debit,Swiggy,Entertainment,NEFT Transfer,57857.59
0c5b855b-e69b-4d4b-be7f-53c77b850a38,ACC6907,2023-03-12 03:46:17,39575.71,INR,debit,BigBazaar,Entertainment,UPI Payment,10023.4
22d7db63-9e2a-4a31-b4a9-70757c54bd41,ACC5472,2024-09-15 20:17:09,41129.43,INR,credit,N/A,Income,Salary Credit,28471.23
3b992899-2ca1-41b3-a4f3-baf9a0a49f8f,ACC9126,2024-02-04 09:35:35,34084.63,INR,credit,N/A,Income,UPI Payment,49491.58
96054d20-f84b-4e9d-94b7-ee7089563fed,ACC8955,2023-10-03 13:09:57,49456.67,INR,credit,N/A,Income,Salary Credit,64335.18
a8664c07-f1ee-41f5-9e97-5adad7abc27b,ACC5448,2023-11-23 09:51:09,23981.84,INR,debit,Uber,Entertainment,Salary Credit,187047.01
86b2cf30-c6e7-455b-93ff-bfb6d360d3e5,ACC5079,2025-07-05 02:36:51,47803.57,INR,debit,Amazon,Travel,NEFT Transfer,50781.56
58594384-251b-4fde-a88e-f96eb7ea2c2f,ACC7039,2024-09-23 17:27:24,47278.71,INR,credit,N/A,Income,ATM Withdrawal,36164.14
1a664410-9a36-4fae-8606-6c01646df85e,ACC9279,2023-01-09 12:27:30,18363.66,INR,debit,Flipkart,Shopping,Refund,32539.68
2c06777c-3924-442b-9fe7-44e3c0d3d989,ACC7961,2023-08-16 16:29:57,31369.69,INR,credit,N/A,Income,NEFT Transfer,199836.27
d454c621-6498-4355-a2e0-2fc3c140b7fd,ACC5019,2025-04-03 19:37:06,35383.0,INR,credit,N/A,Income,NEFT Transfer,1787.05
7f8939b1-33dc-4d40-aecb-7f3e9a38bd89,ACC3546,2024-03-15 02:39:38,34433.11,INR,debit,Zomato,Investment,IMPS Transfer,72164.97
d5d83fdf-7e31-436d-ba31-c50a70f002c6,ACC7027,2023-05-01 06:47:17,29694.31,INR,debit,BigBazaar,Travel,UPI Payment,55383.24
b55e541d-5d91-422b-aa3e-c1212fba7e1e,ACC3876,2023-08-07 18:39:47,1524.38,INR,credit,N/A,Income,UPI Payment,117538.99
d5f45b95-73a8-419e-9aaf-f85858966a6d,ACC7497,2024-06-28 17:05:47,27573.44,INR,debit,Amazon,Groceries,IMPS Transfer,35499.6
cb84a18c-50e4-4608-b6db-50fd94fa5446,ACC4353,2025-01-21 05:35:42,7172.35,INR,credit,N/A,Income,Refund,58304.26
649582a1-5ba6-4871-8db1-29693ee4b86f,ACC2169,2025-07-24 20:36:30,5327.08,INR,credit,N/A,Income,ATM Withdrawal,13655.84
8d98cd5f-68ac-47ef-83a8-157b3fd525c9,ACC6286,2024-03-06 01:25:47,8265.35,INR,credit,N/A,Income,POS Purchase,76936.24
427a9b50-bfd3-4f5a-bf41-133eb208fabd,ACC4277,2025-04-01 21:28:48,48377.27,INR,credit,N/A,Income,Refund,171652.21
744ffb38-decf-43cf-8ab4-e20faee14543,ACC5661,2023-03-19 11:50:04,27206.79,INR,credit,N/A,Income,ATM Withdrawal,176107.32
f8727ebb-1857-4cf0-ac2b-b526dc9dfdca,ACC4974,2023-05-30 21:00:43,24418.48,INR,credit,N/A,Income,Salary Credit,79901.26
8991c361-b7d7-496a-bb8e-1b1d88d21686,ACC4365,2024-03-15 18:11:51,45026.55,INR,debit,PhonePe,Groceries,NEFT Transfer,198936.02
19326583-e2c7-4a88-8126-454be8592c2c,ACC1863,2024-07-31 16:12:08,33480.9,INR,credit,N/A,Income,NEFT Transfer,35911.08
cfdfc93e-82aa-432f-a9fb-15856f2e8933,ACC3608,2024-10-06 13:43:10,19356.43,INR,credit,N/A,Income,POS Purchase,1896.44
dcc48f24-3bf3-4979-ae15-e0050410d696,ACC6967,2023-08-10 07:38:50,26593.83,INR,credit,N/A,Income,Salary Credit,189491.95
50934f10-5ede-4e9c-a5df-986d485d062e,ACC7187,2023-10-29 04:52:01,6335.33,INR,credit,N/A,Income,NEFT Transfer,112137.44
112e58c6-885a-418a-9ea9-b1194e4a0602,ACC2041,2023-12-13 04:00:38,43437.84,INR,debit,Amazon,Entertainment,IMPS Transfer,2041.77
f6914395-9fa2-4b5e-8cb4-840c8abe0640,ACC1584,2024-08-05 06:40:37,20428.96,INR,debit,Paytm,Shopping,NEFT Transfer,173282.38
ecee97f0-2920-4963-a4ed-99a1864ba254,ACC6827,2023-01-13 12:36:00,42096.12,INR,credit,N/A,Income,UPI Payment,117258.58
9129d2c1-dcce-4bdb-8285-a28039bc597d,ACC8248,2024-04-21 11:58:23,47312.13,INR,credit,N/A,Income,Refund,159230.67
7e57c6df-d14d-447d-a5e2-b72ed9d2534b,ACC2561,2024-08-17 18:44:03,24570.45,INR,debit,Zomato,Entertainment,POS Purchase,24127.88
ccf90f90-2092-4541-9550-84bbfc9929ca,ACC5787,2025-04-30 13:56:44,46819.75,INR,credit,N/A,Income,IMPS Transfer,75417.75
da302376-1180-41a2-be28-9188beeab542,ACC8389,2023-04-20 02:39:24,27352.2,INR,credit,N/A,Income,NEFT Transfer,80404.26
bb5574a9-1ff1-47b9-95e0-709f1464e246,ACC5474,2023-08-22 04:52:30,30156.27,INR,credit,N/A,Income,UPI Payment,27452.29
ff85f075-11c1-4ef6-a029-8312d1ea4fe2,ACC1347,2025-06-11 06:47:28,41270.36,INR,debit,Flipkart,Food,UPI Payment,25463.86
b070d14a-3be7-498c-9d7c-dbfc98559a0f,ACC2509,2023-03-01 14:00:46,1132.71,INR,debit,BigBazaar,Investment,Bill Payment,53875.0
fa433142-2a54-4ffb-9b89-4ac4e57b3bba,ACC8418,2023-06-10 02:43:18,44289.22,INR,debit,Swiggy,Investment,Salary Credit,179613.29
62e9454f-cde9-40b1-9a3b-906be54f9979,ACC5805,2024-01-17 00:42:24,21808.14,INR,credit,N/A,Income,Bill Payment,128821.05
365801af-e890-46d1-8fef-66d401c94727,ACC7056,2024-05-07 04:28:47,15845.57,INR,debit,Flipkart,Groceries,IMPS Transfer,148501.18
156af7f6-9289-4c7a-9310-e8a3ff60af81,ACC8166,2024-07-03 00:17:25,22602.48,INR,debit,IRCTC,Shopping,UPI Payment,192353.71
d64e9c04-25d6-4054-96ce-a1bdc571297b,ACC5838,2025-08-23 23:04:23,2207.21,INR,credit,N/A,Income,ATM Withdrawal,123607.31
60f05374-abe2-489b-848c-2dc6c8c0e5e1,ACC3311,2024-08-22 18:37:01,5268.59,INR,credit,N/A,Income,POS Purchase,71906.44
e597fb44-faf6-409d-95ac-8df9b0a1670a,ACC9992,2025-04-29 13:40:56,15447.93,INR,debit,Amazon,Groceries,ATM Withdrawal,190144.64
2dc7c85b-ac73-4176-9a82-108ac6468fb3,ACC4283,2024-10-31 07:34:26,23981.59,INR,credit,N/A,Income,NEFT Transfer,118443.64
a3b10a3a-df2f-43bf-ae8b-258420ae807d,ACC7460,2024-11-20 13:18:03,22637.28,INR,credit,N/A,Income,IMPS Transfer,71228.34
407718a3-cb3c-47f4-8a78-d04b37fff278,ACC9030,2024-02-12 10:22:44,15171.69,INR,credit,N/A,Income,Salary Credit,134329.33
71adc74c-89d2-4031-ba22-882e2056e9a1,ACC6422,2024-04-23 05:10:57,48560.3,INR,debit,BigBazaar,Investment,UPI Payment,186559.38
bab4ecb8-7de2-4fa4-8d1b-29a587cc694f,ACC9084,2024-01-02 15:14:28,47874.26,INR,debit,Flipkart,Health,ATM Withdrawal,13620.3
265801e7-ca63-4a8f-b7a2-5bdc2b918747,ACC2207,2025-05-31 01:26:49,10924.21,INR,credit,N/A,Income,IMPS Transfer,93064.11
b53e7de1-cc4e-4a3c-bfe6-1aea2d7a0c0c,ACC2874,2025-04-08 15:32:35,13150.82,INR,credit,N/A,Income,POS Purchase,60285.52
acda0d8b-1da7-4b2c-9c44-b779c657aa35,ACC4695,2023-10-04 22:39:16,42972.57,INR,credit,N/A,Income,Salary Credit,144306.22
685297ef-c8bb-479a-b7ee-094ce2455c28,ACC8144,2023-01-18 05:56:55,4287.99,INR,debit,Flipkart,Groceries,Refund,137280.59
13ccf980-7e3f-42c7-bb8f-41654611753d,ACC5748,2023-10-20 22:25:48,44606.12,INR,credit,N/A,Income,Salary Credit,56697.01
316abd91-db89-4cea-981b-43d6ff1dfd07,ACC8384,2025-08-08 04:07:48,7693.26,INR,debit,Ola,Shopping,ATM Withdrawal,186134.59
